max_cc cc_shift dlnA mstalta length start end center mode
 0.805999  8.0  0.257732  0.007395  1470   907  2377  1642 0
 0.800282  8.0  0.265487  0.004951  1757   907  2664  1785 0
 0.806550  8.0  0.257134  0.029475  1386   907  2293  1600 0
 0.819322  7.0  0.247513  0.029475   903   907  1810  1358 0
 0.801993  8.0  0.262963  0.004951  1629   907  2536  1721 0
 0.976300  4.0 -0.156175  1.000000   332   907  1239  1073 1
 0.913477  5.0  0.150464  0.083472   570   907  1477  1192 1
 0.848012  7.0  0.224350  0.049994   765   907  1672  1289 0
 0.793513  8.0  0.274063  0.004951  2000   907  2907  1907 0
 0.800945 10.0  0.500239  0.004951  1425  1239  2664  1951 0
 0.802957 10.0  0.497062  0.004951  1297  1239  2536  1887 0
 0.825801 10.0  0.500112  0.029475   571  1239  1810  1524 0
 0.857523  9.0  0.482578  0.049994   433  1239  1672  1455 0
 0.808853 10.0  0.489584  0.029475  1054  1239  2293  1766 0
 0.931713  6.0  0.444091  1.000000   238  1239  1477  1358 1
 0.808129 10.0  0.490348  0.007395  1138  1239  2377  1808 0
 0.792744 10.0  0.510667  0.004951  1668  1239  2907  2073 0
 0.856469 18.0  0.553709  0.007395   900  1477  2377  1927 0
 0.858033 18.0  0.552012  0.029475   816  1477  2293  1885 0
 0.839414 18.0  0.575362  0.004951  1187  1477  2664  2070 0
 0.961752 17.0  0.573354  1.000000   195  1477  1672  1574 0
 0.923162 18.0  0.602267  0.029475   333  1477  1810  1643 0
 0.824503 18.0  0.597143  0.004951  1430  1477  2907  2192 0
 0.843535 18.0  0.568499  0.004951  1059  1477  2536  2006 0
 0.672753 18.0  0.577374  0.004951   992  1672  2664  2168 0
 0.704757 18.0  0.525854  0.007395   705  1672  2377  2024 0
 0.707940 18.0  0.521677  0.068600   621  1672  2293  1982 1
 0.650630 19.0  0.625799  0.004951  1235  1672  2907  2289 0
 0.679394 18.0  0.561381  0.004951   864  1672  2536  2104 0
 0.513899 12.0  0.588407  0.004951  1097  1810  2907  2358 0
 0.556775 11.0  0.477859  0.004951   726  1810  2536  2173 0
 0.546977 11.0  0.506200  0.004951   854  1810  2664  2237 0
 0.592246 12.0  0.412688  0.007395   567  1810  2377  2093 0
 0.597835 11.0  0.404736  1.000000   483  1810  2293  2051 1
 0.426217 24.0  1.810000  0.004951   614  2293  2907  2600 0
 0.429294 23.0  1.797960  0.008189   530  2377  2907  2642 0
 0.563911 25.0  1.628456  0.041738   371  2536  2907  2721 0
 0.599636 27.0  1.560876  1.000000   243  2664  2907  2785 0
 0.802100  8.0  0.266105  0.004435  1780   881  2661  1771 0
 0.844481  7.0  0.233116  0.030996   789   881  1670  1275 0
 0.808674  8.0  0.257424  0.030736  1413   881  2294  1587 0
 0.795342  8.0  0.274720  0.004435  2025   881  2906  1893 0
 0.821093  7.0  0.252659  0.030736   924   881  1805  1343 0
 0.808030  8.0  0.258140  0.006525  1493   881  2374  1627 0
 0.975717  4.0 -0.155009  0.030996   354   881  1235  1058 0
 0.804093  8.0  0.263303  0.004435  1653   881  2534  1707 0
 0.909356  5.0  0.158779  0.030996   592   881  1473  1177 0
 0.909356  5.0  0.158779  0.081983   570   903  1473  1188 1
 0.795342  8.0  0.274720  0.004435  2003   903  2906  1904 0
 0.844481  7.0  0.233116  0.050243   767   903  1670  1286 0
 0.804093  8.0  0.263303  0.004435  1631   903  2534  1718 0
 0.808030  8.0  0.258140  0.006525  1471   903  2374  1638 0
 0.821093  7.0  0.252659  0.030736   902   903  1805  1354 0
 0.975717  4.0 -0.155009  1.000000   332   903  1235  1069 1
 0.802100  8.0  0.266104  0.004435  1758   903  2661  1782 0
 0.808674  8.0  0.257424  0.030736  1391   903  2294  1598 0
 0.855048  9.0  0.496150  0.050243   435  1235  1670  1452 0
 0.795834 10.0  0.512105  0.004435  1671  1235  2906  2070 0
 0.804020 10.0  0.501623  0.004435  1426  1235  2661  1948 0
 0.829858 10.0  0.508256  0.030736   570  1235  1805  1520 0
 0.812327 10.0  0.490534  0.030736  1059  1235  2294  1764 0
 0.811486 10.0  0.491453  0.006525  1139  1235  2374  1804 0
 0.806399 10.0  0.498086  0.004435  1299  1235  2534  1884 0
 0.927838  6.0  0.462778  1.000000   238  1235  1473  1354 1
 0.826874 17.0  0.575122  0.004435  1433  1473  2906  2189 0
 0.922933 18.0  0.588896  0.030736   332  1473  1805  1639 0
 0.842349 17.0  0.552806  0.004435  1188  1473  2661  2067 0
 0.861885 17.0  0.528162  0.030736   821  1473  2294  1883 0
 0.957490 17.0  0.571530  1.000000   197  1473  1670  1571 0
 0.847260 17.0  0.545042  0.004435  1061  1473  2534  2003 0
 0.860042 17.0  0.530233  0.006525   901  1473  2374  1923 0
 0.651121 18.0  0.579159  0.004435  1236  1670  2906  2288 0
 0.684021 18.0  0.506416  0.004435   864  1670  2534  2102 0
 0.711344 18.0  0.468064  0.006525   704  1670  2374  2022 0
 0.715340 18.0  0.462548  0.069409   624  1670  2294  1982 1
 0.675267 18.0  0.525871  0.004435   991  1670  2661  2165 0
 0.615268 123.0  0.347132  0.006525   569  1805  2374  2089 0
 0.569095 123.0  0.418082  0.004435   729  1805  2534  2169 0
 0.503905 123.0  0.542661  0.004435  1101  1805  2906  2355 0
 0.543395 123.0  0.452601  0.004435   856  1805  2661  2233 0
 0.620097 123.0  0.336516  1.000000   489  1805  2294  2049 1
 0.438199 23.0  1.820222  0.004435   612  2294  2906  2600 0
 0.439048 23.0  1.804120  0.008357   532  2374  2906  2640 0
 0.569447 25.0  1.640442  0.040999   372  2534  2906  2720 0
 0.600239 27.0  1.560578  1.000000   245  2661  2906  2783 0
 0.802950  7.0  0.267257  0.003870  1776   881  2657  1769 0
 0.805272  7.0  0.264180  0.003870  1651   881  2532  1706 0
 0.808919  7.0  0.259350  0.031961  1490   881  2371  1626 0
 0.796310  8.0  0.275755  0.003870  2024   881  2905  1893 0
 0.840528  7.0  0.242540  0.033475   787   881  1668  1274 0
 0.975077  4.0 -0.154800  0.033475   349   881  1230  1055 0
 0.904775  5.0  0.166481  0.033475   589   881  1470  1175 0
 0.802950  7.0  0.267257  0.003870  1758   899  2657  1778 0
 0.805272  7.0  0.264180  0.003870  1633   899  2532  1715 0
 0.904775  5.0  0.166481  0.080478   571   899  1470  1184 1
 0.796310  8.0  0.275755  0.003870  2006   899  2905  1902 0
 0.975077  4.0 -0.154800  1.000000   331   899  1230  1064 1
 0.808919  7.0  0.259350  0.031961  1472   899  2371  1635 0
 0.840528  7.0  0.242540  0.050498   769   899  1668  1283 0
 0.806538 10.0  0.503346  0.003870  1427  1230  2657  1943 0
 0.923809  6.0  0.480234  1.000000   240  1230  1470  1350 1
 0.853065  9.0  0.510204  0.050498   438  1230  1668  1449 0
 0.809303 10.0  0.499454  0.003870  1302  1230  2532  1881 0
 0.798542 10.0  0.513668  0.003870  1675  1230  2905  2067 0
 0.814047 10.0  0.493251  0.031961  1141  1230  2371  1800 0
 0.850906 17.0  0.524750  0.003870  1062  1470  2532  2001 0
 0.953294 17.0  0.574842  1.000000   198  1470  1668  1569 0
 0.829863 17.0  0.555705  0.003870  1435  1470  2905  2187 0
 0.845167 17.0  0.533396  0.003870  1187  1470  2657  2063 0
 0.862983 17.0  0.510766  0.031961   901  1470  2371  1920 0
 0.650827 17.0  0.528193  0.003870  1237  1668  2905  2286 0
 0.677642 17.0  0.470170  0.003870   989  1668  2657  2162 0
 0.717351 17.0  0.406951  1.000000   703  1668  2371  2019 1
 0.689351 17.0  0.446559  0.003870   864  1668  2532  2100 0
 0.448905 23.0  1.798205  0.008516   534  2371  2905  2638 0
 0.572571 25.0  1.645587  0.040269   373  2532  2905  2718 0
 0.602993 26.0  1.551182  1.000000   248  2657  2905  2781 0
 0.974416  4.0 -0.154581  0.039237   344   881  1225  1053 0
 0.808250  7.0  0.262056  0.033151  1487   881  2368  1624 0
 0.802448  7.0  0.269654  0.003288  1773   881  2654  1767 0
 0.805006  7.0  0.266375  0.003288  1648   881  2529  1705 0
 0.835921  7.0  0.253081  0.039237   785   881  1666  1273 0
 0.795968  8.0  0.277985  0.003288  2024   881  2905  1893 0
 0.900784  5.0  0.173001  0.039237   585   881  1466  1173 0
 0.900784  5.0  0.173001  0.078972   571   895  1466  1180 1
 0.974416  4.0 -0.154581  1.000000   330   895  1225  1060 1
 0.802448  7.0  0.269654  0.003288  1759   895  2654  1774 0
 0.835921  7.0  0.253081  0.050755   771   895  1666  1280 0
 0.795968  8.0  0.277985  0.003288  2010   895  2905  1900 0
 0.808250  7.0  0.262056  0.033151  1473   895  2368  1631 0
 0.805006  7.0  0.266375  0.003288  1634   895  2529  1712 0
 0.799881 10.0  0.516527  0.003288  1680  1225  2905  2065 0
 0.814925 10.0  0.496749  0.033151  1143  1225  2368  1796 0
 0.810696 10.0  0.502288  0.003288  1304  1225  2529  1877 0
 0.850735  9.0  0.525465  0.050755   441  1225  1666  1445 0
 0.920614  6.0  0.495979  1.000000   241  1225  1466  1345 1
 0.807609 10.0  0.506437  0.003288  1429  1225  2654  1939 0
 0.862684 17.0  0.498265  0.033151   902  1466  2368  1917 0
 0.947180 17.0  0.585641  1.000000   200  1466  1666  1566 1
 0.845471 17.0  0.519990  0.003288  1188  1466  2654  2060 0
 0.851878 17.0  0.510755  0.003288  1063  1466  2529  1997 0
 0.830649 17.0  0.541912  0.003288  1439  1466  2905  2185 0
 0.693633 17.0  0.383787  0.003288   863  1666  2529  2097 0
 0.721657 17.0  0.344413  1.000000   702  1666  2368  2017 1
 0.649867 17.0  0.474977  0.003288  1239  1666  2905  2285 0
 0.678705 17.0  0.411760  0.003288   988  1666  2654  2160 0
 0.455464 23.0  1.783939  0.008660   537  2368  2905  2636 0
 0.570034 25.0  1.646113  0.039510   376  2529  2905  2717 0
 0.603397 25.0  1.539516  1.000000   251  2654  2905  2779 0
 0.800103  7.0  0.274041  0.002724  1769   881  2650  1765 0
 0.996488  0.0 -0.157447  0.052477    82   881   963   922 0
 0.793914  8.0  0.282222  0.002724  2024   881  2905  1893 0
 0.830438  7.0  0.265153  0.051018   783   881  1664  1272 0
 0.805542  7.0  0.266979  0.034304  1486   881  2367  1624 0
 0.896741  5.0  0.178717  0.052477   581   881  1462  1171 0
 0.802749  7.0  0.270722  0.002724  1646   881  2527  1704 0
 0.973732  4.0 -0.154340  0.052477   339   881  1220  1050 0
 0.996492  0.0 -0.157463  1.000000    72   891   963   927 0
 0.800103  7.0  0.274041  0.002724  1759   891  2650  1770 0
 0.830438  7.0  0.265153  0.051018   773   891  1664  1277 0
 0.793914  8.0  0.282222  0.002724  2014   891  2905  1898 0
 0.805542  7.0  0.266979  0.034304  1476   891  2367  1629 0
 0.896741  5.0  0.178717  0.077466   571   891  1462  1176 1
 0.973732  4.0 -0.154340  0.418595   329   891  1220  1055 1
 0.802749  7.0  0.270721  0.002724  1636   891  2527  1709 0
 0.793914  8.0  0.282222  0.002724  1942   963  2905  1934 0
 0.896741  5.0  0.178717  0.077466   499   963  1462  1212 1
 0.802749  7.0  0.270722  0.002724  1564   963  2527  1745 0
 0.830438  7.0  0.265154  0.051018   701   963  1664  1313 0
 0.805542  7.0  0.266980  0.034304  1404   963  2367  1665 0
 0.800103  7.0  0.274041  0.002724  1687   963  2650  1806 0
 0.973733  4.0 -0.154340  1.000000   257   963  1220  1091 1
 0.810134 10.0  0.507649  0.002724  1307  1220  2527  1873 0
 0.799486 10.0  0.521709  0.002724  1685  1220  2905  2062 0
 0.813785 10.0  0.502862  0.034304  1147  1220  2367  1793 0
 0.917091  6.0  0.510461  1.000000   242  1220  1462  1341 1
 0.847854  9.0  0.542448  0.051018   444  1220  1664  1442 0
 0.806909 10.0  0.511842  0.002724  1430  1220  2650  1935 0
 0.860044 17.0  0.494177  0.034304   905  1462  2367  1914 0
 0.829951 17.0  0.535439  0.002724  1443  1462  2905  2183 0
 0.850746 17.0  0.504862  0.002724  1065  1462  2527  1994 0
 0.844120 17.0  0.514116  0.002724  1188  1462  2650  2056 0
 0.941468 17.0  0.603661  1.000000   202  1462  1664  1563 1
 0.646443 17.0  0.422564  0.002724  1241  1664  2905  2284 0
 0.677493 16.0  0.353421  0.002724   986  1664  2650  2157 0
 0.695493 16.0  0.321882  0.002724   863  1664  2527  2095 0
 0.722463 16.0  0.283901  1.000000   703  1664  2367  2015 1
 0.459159 23.0  1.764768  0.008776   538  2367  2905  2636 0
 0.564195 25.0  1.642725  0.038687   378  2527  2905  2716 0
 0.600664 25.0  1.529911  1.000000   255  2650  2905  2777 0
 0.823887  7.0  0.279076  0.051285   781   881  1662  1271 0
 0.789836  8.0  0.289136  0.002220  2024   881  2905  1893 0
 0.798295  8.0  0.277907  0.002220  1643   881  2524  1702 0
 0.973040  4.0 -0.154088  0.087834   334   881  1215  1048 1
 0.892517  5.0  0.183893  0.075960   577   881  1458  1169 1
 0.800790  8.0  0.274576  0.035419  1485   881  2366  1623 0
 0.999812  1.0 -0.148972  0.087834    80   881   961   921 0
 0.795763  8.0  0.281086  0.002220  1765   881  2646  1763 0
 0.798295  8.0  0.277907  0.002220  1637   887  2524  1705 0
 0.823888  7.0  0.279076  0.051285   775   887  1662  1274 0
 0.795763  8.0  0.281086  0.002220  1759   887  2646  1766 0
 0.892517  5.0  0.183893  0.075960   571   887  1458  1172 1
 0.973040  4.0 -0.154088  0.441528   328   887  1215  1051 1
 0.789836  8.0  0.289136  0.002220  2018   887  2905  1896 0
 0.800790  8.0  0.274576  0.035419  1479   887  2366  1626 0
 0.999813  1.0 -0.148973  1.000000    74   887   961   924 0
 0.892517  5.0  0.183894  0.075960   497   961  1458  1209 1
 0.800790  8.0  0.274577  0.035419  1405   961  2366  1663 0
 0.789836  8.0  0.289136  0.002220  1944   961  2905  1933 0
 0.798296  8.0  0.277907  0.002220  1563   961  2524  1742 0
 0.823888  7.0  0.279077  0.051285   701   961  1662  1311 0
 0.795763  8.0  0.281086  0.002220  1685   961  2646  1803 0
 0.973040  4.0 -0.154088  1.000000   254   961  1215  1088 1
 0.804148 10.0  0.520401  0.002220  1431  1215  2646  1930 0
 0.797090 10.0  0.530051  0.002220  1690  1215  2905  2060 0
 0.844500 10.0  0.561536  0.051285   447  1215  1662  1438 0
 0.807296 10.0  0.516402  0.002220  1309  1215  2524  1869 0
 0.810539 10.0  0.512159  0.035419  1151  1215  2366  1790 0
 0.913252  5.0  0.524096  1.000000   243  1215  1458  1336 1
 0.937063 16.0  0.628168  1.000000   204  1458  1662  1560 1
 0.828031 17.0  0.537365  0.002220  1447  1458  2905  2181 0
 0.847757 16.0  0.508190  0.002220  1066  1458  2524  1991 0
 0.855827 17.0  0.498915  0.035419   908  1458  2366  1912 0
 0.841346 17.0  0.516851  0.002220  1188  1458  2646  2052 0
 0.673584 16.0  0.299161  0.002220   984  1662  2646  2154 0
 0.720040 16.0  0.228271  1.000000   704  1662  2366  2014 1
 0.693272 16.0  0.265701  0.002220   862  1662  2524  2093 0
 0.640184 17.0  0.374580  0.002220  1243  1662  2905  2283 0
 0.460100 22.0  1.747270  0.008880   539  2366  2905  2635 0
 0.558812 24.0  1.635198  0.037738   381  2524  2905  2714 0
 0.598262 24.0  1.523591  1.000000   259  2646  2905  2775 0
 0.789251  8.0  0.291230  0.001848  1761   881  2642  1761 0
 0.998426  1.0 -0.147356  0.166296    76   881   957   919 0
 0.783612  8.0  0.299160  0.001848  2025   881  2906  1893 0
 0.791566  8.0  0.288343  0.001848  1640   881  2521  1701 0
 0.887999  5.0  0.188870  0.074454   573   881  1454  1167 1
 0.816157  7.0  0.295078  0.051557   779   881  1660  1270 0
 0.793966  8.0  0.285132  0.036492  1485   881  2366  1623 0
 0.972350  4.0 -0.153806  0.166296   329   881  1210  1045 1
 0.887999  5.0  0.188870  0.074454   570   884  1454  1169 1
 0.791566  8.0  0.288343  0.001848  1637   884  2521  1702 0
 0.783612  8.0  0.299160  0.001848  2022   884  2906  1895 0
 0.998412  1.0 -0.147338  1.000000    73   884   957   920 0
 0.789250  8.0  0.291230  0.001848  1758   884  2642  1763 0
 0.972350  4.0 -0.153806  0.457751   326   884  1210  1047 1
 0.793966  8.0  0.285132  0.036492  1482   884  2366  1625 0
 0.816157  7.0  0.295078  0.051557   776   884  1660  1272 0
 0.816157  7.0  0.295079  0.051557   703   957  1660  1308 0
 0.789251  8.0  0.291230  0.001848  1685   957  2642  1799 0
 0.793966  8.0  0.285133  0.036492  1409   957  2366  1661 0
 0.783612  8.0  0.299161  0.001848  1949   957  2906  1931 0
 0.887999  5.0  0.188871  0.074454   497   957  1454  1205 1
 0.791566  8.0  0.288343  0.001848  1564   957  2521  1739 0
 0.972350  4.0 -0.153806  1.000000   253   957  1210  1083 1
 0.840936 10.0  0.582966  0.051557   450  1210  1660  1435 0
 0.805278 10.0  0.524957  0.036492  1156  1210  2366  1788 0
 0.792853 11.0  0.542062  0.001848  1696  1210  2906  2058 0
 0.799283 11.0  0.532631  0.001848  1432  1210  2642  1926 0
 0.908799  5.0  0.537397  1.000000   244  1210  1454  1332 1
 0.802158 10.0  0.529022  0.001848  1311  1210  2521  1865 0
 0.934647 16.0  0.657936  1.000000   206  1454  1660  1557 1
 0.837861 16.0  0.528186  0.001848  1188  1454  2642  2048 0
 0.825359 17.0  0.547708  0.001848  1452  1454  2906  2180 0
 0.851138 16.0  0.511965  0.036492   912  1454  2366  1910 0
 0.843605 16.0  0.520591  0.001848  1067  1454  2521  1987 0
 0.665763 16.0  0.252939  0.001848   982  1660  2642  2151 0
 0.713773 16.0  0.180230  1.000000   706  1660  2366  2013 1
 0.685554 16.0  0.219699  0.001848   861  1660  2521  2090 0
 0.631263 17.0  0.334358  0.001848  1246  1660  2906  2283 0
 0.458950 22.0  1.736570  0.008994   540  2366  2906  2636 0
 0.556179 23.0  1.624306  0.036607   385  2521  2906  2713 0
 0.598201 23.0  1.520498  1.000000   264  2642  2906  2774 0
 0.807176  7.0  0.313168  0.051831   778   881  1659  1270 0
 0.775465  8.0  0.312312  0.001856  2027   881  2908  1894 0
 0.883560  4.0  0.193986  0.072946   569   881  1450  1165 1
 0.785251  8.0  0.298686  0.037514  1486   881  2367  1624 0
 0.999419  1.0 -0.143436  1.000000    69   881   950   915 0
 0.782699  8.0  0.302109  0.001856  1638   881  2519  1700 0
 0.780681  8.0  0.304624  0.001856  1757   881  2638  1759 0
 0.971948  3.0 -0.153481  0.434232   324   881  1205  1043 1
 0.780681  8.0  0.304624  0.001856  1688   950  2638  1794 0
 0.775466  8.0  0.312313  0.001856  1958   950  2908  1929 0
 0.785251  8.0  0.298686  0.037514  1417   950  2367  1658 0
 0.883560  4.0  0.193986  0.072946   500   950  1450  1200 1
 0.971948  3.0 -0.153481  1.000000   255   950  1205  1077 1
 0.782699  8.0  0.302109  0.001856  1569   950  2519  1734 0
 0.807176  7.0  0.313169  0.051831   709   950  1659  1304 0
 0.795956 11.0  0.545542  0.001856  1314  1205  2519  1862 0
 0.799307 11.0  0.541240  0.037514  1162  1205  2367  1786 0
 0.903684  5.0  0.550880  1.000000   245  1205  1450  1327 1
 0.793491 11.0  0.548659  0.001856  1433  1205  2638  1921 0
 0.836406 10.0  0.606573  0.051831   454  1205  1659  1432 0
 0.787643 11.0  0.557703  0.001856  1703  1205  2908  2056 0
 0.838641 16.0  0.540799  0.001856  1069  1450  2519  1984 0
 0.822833 17.0  0.565216  0.001856  1458  1450  2908  2179 0
 0.846329 16.0  0.531995  0.037514   917  1450  2367  1908 0
 0.833807 16.0  0.547129  0.001856  1188  1450  2638  2044 0
 0.932756 16.0  0.690915  1.000000   209  1450  1659  1554 1
 0.653718 17.0  0.218471  0.001856   979  1659  2638  2148 0
 0.619923 17.0  0.303675  0.001856  1249  1659  2908  2283 0
 0.704155 17.0  0.142025  1.000000   708  1659  2367  2013 1
 0.671870 17.0  0.187344  0.001856   860  1659  2519  2089 0
 0.460232 21.0  1.732625  0.009159   541  2367  2908  2637 0
 0.563317 22.0  1.606772  0.035254   389  2519  2908  2713 0
 0.608193 22.0  1.513006  1.000000   270  2638  2908  2773 0
 0.770418  8.0  0.321129  0.002291  1752   881  2633  1757 0
 0.878317  4.0  0.200104  0.071441   566   881  1447  1164 1
 0.971781  3.0 -0.153075  0.401399   319   881  1200  1040 1
 0.776614  8.0  0.313011  0.038482  1239   881  2120  1500 0
 0.772128  8.0  0.318986  0.002291  1635   881  2516  1698 0
 0.996942  0.0 -0.149539  1.000000    61   881   942   911 0
 0.797183  7.0  0.333489  0.052102   776   881  1657  1269 0
 0.775003  8.0  0.315096  0.009098  1488   881  2369  1625 0
 0.765743  8.0  0.328446  0.002291  2030   881  2911  1896 0
 0.765743  8.0  0.328447  0.002291  1969   942  2911  1926 0
 0.775003  8.0  0.315097  0.009098  1427   942  2369  1655 0
 0.971781  3.0 -0.153075  1.000000   258   942  1200  1071 1
 0.878317  4.0  0.200104  0.071441   505   942  1447  1194 1
 0.772128  8.0  0.318986  0.002291  1574   942  2516  1729 0
 0.776614  8.0  0.313012  0.038482  1178   942  2120  1531 0
 0.797183  7.0  0.333490  0.052102   715   942  1657  1299 0
 0.770418  8.0  0.321130  0.002291  1691   942  2633  1787 0
 0.831330 10.0  0.632677  0.052102   457  1200  1657  1428 0
 0.781383 11.0  0.576714  0.002291  1711  1200  2911  2055 0
 0.794490 11.0  0.558188  0.038482   920  1200  2120  1660 0
 0.792339 11.0  0.560751  0.009098  1169  1200  2369  1784 0
 0.788586 11.0  0.565598  0.002291  1316  1200  2516  1858 0
 0.897363  5.0  0.565818  1.000000   247  1200  1447  1323 1
 0.786502 11.0  0.568227  0.002291  1433  1200  2633  1916 0
 0.835017 17.0  0.566179  0.002291  1069  1447  2516  1981 0
 0.933549 16.0  0.726109  1.000000   210  1447  1657  1552 1
 0.843377 17.0  0.556634  0.009098   922  1447  2369  1908 0
 0.821777 17.0  0.587666  0.002291  1464  1447  2911  2179 0
 0.831131 17.0  0.571316  0.002291  1186  1447  2633  2040 0
 0.848317 17.0  0.551547  0.038482   673  1447  2120  1783 0
 0.658896 17.0  0.167249  0.002291   859  1657  2516  2086 0
 0.642753 17.0  0.195211  0.002291   976  1657  2633  2145 0
 0.721424 17.0  0.080782  1.000000   463  1657  2120  1888 1
 0.696988 17.0  0.112750  0.009098   712  1657  2369  2013 0
 0.611088 17.0  0.281332  0.002291  1254  1657  2911  2284 0
 0.411037 19.0  1.771979  0.002291   791  2120  2911  2515 0
 0.464996 20.0  1.735450  0.009433   542  2369  2911  2640 0
 0.579881 21.0  1.584434  0.033667   395  2516  2911  2713 0
 0.627007 21.0  1.499926  1.000000   278  2633  2911  2772 0
 0.760454  8.0  0.338539  0.002924  1632   881  2513  1697 0
 0.971622  3.0 -0.152563  1.000000   314   881  1195  1038 1
 0.763713  8.0  0.334065  0.008797  1489   881  2370  1625 0
 0.754751  8.0  0.347451  0.002924  2034   881  2915  1898 0
 0.765446  8.0  0.331876  0.039392  1232   881  2113  1497 0
 0.786358  7.0  0.355609  0.052378   775   881  1656  1268 0
 0.873210  4.0  0.206325  0.069942   562   881  1443  1162 1
 0.759011  8.0  0.340364  0.002924  1747   881  2628  1754 0
 0.891258  5.0  0.580910  1.000000   248  1195  1443  1319 1
 0.825698 11.0  0.660424  0.052378   461  1195  1656  1425 0
 0.787260 11.0  0.580373  0.039392   918  1195  2113  1654 0
 0.778959 11.0  0.590773  0.002924  1433  1195  2628  1911 0
 0.774395 11.0  0.598877  0.002924  1720  1195  2915  2055 0
 0.780713 11.0  0.588560  0.002924  1318  1195  2513  1854 0
 0.784934 11.0  0.583037  0.008797  1175  1195  2370  1782 0
 0.932910 16.0  0.762612  1.000000   213  1443  1656  1549 1
 0.840853 17.0  0.585707  0.008797   927  1443  2370  1906 0
 0.820480 17.0  0.615273  0.002924  1472  1443  2915  2179 0
 0.845974 17.0  0.580634  0.039392   670  1443  2113  1778 0
 0.828665 17.0  0.600297  0.002924  1185  1443  2628  2035 0
 0.831826 17.0  0.596146  0.002924  1070  1443  2513  1978 0
 0.655900 117.0  0.159914  0.002924   857  1656  2513  2084 0
 0.637861 117.0  0.184560  0.002924   972  1656  2628  2142 0
 0.602738 18.0  0.271449  0.002924  1259  1656  2915  2285 0
 0.719076 18.0  0.059255  1.000000   457  1656  2113  1884 1
 0.699045 117.0  0.094686  0.008797   714  1656  2370  2013 0
 0.407687 18.0  1.790142  0.002924   802  2113  2915  2514 0
 0.466522 19.0  1.751566  0.009872   545  2370  2915  2642 0
 0.593384 21.0  1.572357  0.031892   402  2513  2915  2714 0
 0.640080 20.0  1.497624  1.000000   287  2628  2915  2771 0
 0.971466  3.0 -0.151714  1.000000   310   881  1191  1036 1
 0.753807  8.0  0.352877  0.040241  1228   881  2109  1495 0
 0.747142  8.0  0.361743  0.003688  1743   881  2624  1752 0
 0.775487  8.0  0.379327  0.052660   773   881  1654  1267 0
 0.752609  8.0  0.354383  0.008488  1318   881  2199  1540 0
 0.867721  4.0  0.213290  0.068445   558   881  1439  1160 1
 0.751974  8.0  0.355133  0.008181  1489   881  2370  1625 0
 0.748378  8.0  0.360168  0.003688  1629   881  2510  1695 0
 0.743237  8.0  0.368615  0.003688  2037   881  2918  1899 0
 0.772738 12.0  0.614009  0.003688  1319  1191  2510  1850 0
 0.767301 12.0  0.623639  0.003688  1727  1191  2918  2054 0
 0.771267 12.0  0.615898  0.003688  1433  1191  2624  1907 0
 0.820608 11.0  0.690291  0.052660   463  1191  1654  1422 0
 0.779897 12.0  0.605139  0.040241   918  1191  2109  1650 0
 0.778172 12.0  0.606954  0.008488  1008  1191  2199  1695 0
 0.883876  5.0  0.597933  1.000000   248  1191  1439  1315 1
 0.777402 12.0  0.607855  0.008181  1179  1191  2370  1780 0
 0.841199 17.0  0.615220  0.008488   760  1439  2199  1819 0
 0.844994 17.0  0.611899  0.040241   670  1439  2109  1774 0
 0.839808 17.0  0.616864  0.008181   931  1439  2370  1904 0
 0.820341 17.0  0.645169  0.003688  1479  1439  2918  2178 0
 0.933378 16.0  0.799606  1.000000   215  1439  1654  1546 1
 0.827647 17.0  0.631439  0.003688  1185  1439  2624  2031 0
 0.830274 17.0  0.628038  0.003688  1071  1439  2510  1974 0
 0.614707 116.0  0.269534  0.003688  1264  1654  2918  2286 0
 0.753595 116.0  0.048554  1.000000   455  1654  2109  1881 1
 0.738040 116.0  0.086403  0.008181   716  1654  2370  2012 0
 0.686348 116.0  0.161508  0.003688   856  1654  2510  2082 0
 0.748647 116.0  0.074110  0.008488   545  1654  2199  1926 0
 0.669678 116.0  0.183162  0.003688   970  1654  2624  2139 0
 0.400461 17.0  1.810391  0.003688   809  2109  2918  2513 0
 0.466057 18.0  1.784558  0.003688   719  2199  2918  2558 0
 0.463679 18.0  1.771634  0.010510   548  2370  2918  2644 0
 0.600135 20.0  1.565426  0.029965   408  2510  2918  2714 0
 0.646161 19.0  1.498366  1.000000   294  2624  2918  2771 0
 0.742335  8.0  0.375485  0.041027  1224   881  2105  1493 0
 0.971266  3.0 -0.150985  1.000000   305   881  1186  1033 1
 0.765159  8.0  0.403932  0.052949   772   881  1653  1267 0
 0.861903  4.0  0.220930  0.066955   554   881  1435  1158 1
 0.732185  8.0  0.390921  0.004534  2039   881  2920  1900 0
 0.735548  8.0  0.384588  0.004534  1738   881  2619  1750 0
 0.741138  8.0  0.376956  0.008180  1302   881  2183  1532 0
 0.736630  8.0  0.383207  0.004534  1625   881  2506  1693 0
 0.740435  8.0  0.377760  0.008180  1488   881  2369  1625 0
 0.773436 12.0  0.632768  0.008180   997  1186  2183  1684 0
 0.763035 12.0  0.648934  0.004534  1734  1186  2920  2053 0
 0.767680 12.0  0.640304  0.004534  1320  1186  2506  1846 0
 0.775174 12.0  0.631008  0.041027   919  1186  2105  1645 0
