EventID,Origin Date,Origin Time,Latitude (WGS84),Longitude (WGS84),Depth,RMS,Magnitude,phases,evaluation mode,author,status,event_type,min_sta_dist,GAP,depth_uncertainty,latitude_uncertainty,longitude_uncertainty,
texnet2018twzw,10/10/2018,23:13:55,29.45800781,-95.60845588,95.08007812,0.36,4.064148946,11,automatic,peng,reported,quarry blast,213.5674625,272.733201,41.32195593,64.02775896,57.52163893,
texnet2018tysq,10/11/2018,21:52:52,33.32702637,-97.79225419,2.103108724,0.65,2.768223094,16,automatic,peng,reported,quarry blast,50.17743192,67.1433366,6.757350545,8.174154204,3.338132558,
texnet2018tysr,10/11/2018,21:52:54,33.06976318,-97.89836604,18.02315267,0.08,2.566326116,9,automatic,peng,reported,quarry blast,15.93014796,206.363138,3.445470103,1.574576794,0.593522886,
texnet2018uaep,10/12/2018,17:02:42,31.02272797,-99.18532562,0,0.88,1.966523996,9,manual,Tricia,reported,quarry blast,34.16098123,163.2017517,0,2.036520005,3.12590563,
texnet2018ufys,10/15/2018,20:54:43,33.2638092,-97.94986725,0,1.45,2.325928725,10,manual,Tricia,reported,quarry blast,27.11235116,108.1861877,0,1.635358587,2.367370901,
texnet2018ugdw,10/15/2018,23:29:21,30.58410645,-98.14381669,14.91739909,0.36,2.880377479,12,automatic,peng,reported,quarry blast,57.90807125,120.6747508,17.0625764,4.235641577,6.792292794,
texnet2018uhmo,10/16/2018,17:00:32,33.258358,-97.93417358,0,1.29,2.520392721,16,manual,Tricia,reported,quarry blast,27.18546113,107.8324509,0,1.859901097,1.700698244,
texnet2018ulmw,10/18/2018,21:43:46,32.23161316,-96.7673645,0,1.98,2.634201222,5,manual,Tricia,reported,quarry blast,30.34540803,293.9190369,0,6.882867923,6.232434422,
texnet2018undi,10/19/2018,19:10:02,33.4342308,-97.49628448,0,2.85,2.560141586,13,manual,John,reported,quarry blast,51.55647227,225.3047791,0,2.39122969,4.219815494,
texnet2018unfy,10/19/2018,20:28:38,29.43328857,-99.28021599,2.176472982,0.28,2.37609957,10,manual,Tricia,reported,quarry blast,10.6365093,158.7997427,1.499323477,1.150403883,1.540260893,
texnet2018uslz,10/22/2018,17:15:12,32.56147003,-96.94464111,0,1.74,NULL,9,manual,Tricia,rejected,quarry blast,9.898278388,136.1528111,0,2.36848238,2.276516118,
texnet2018usry,10/22/2018,20:13:38,31.1315918,-98.81907393,28.46533203,0.21,2.006650858,6,manual,peng,reported,quarry blast,23.54639935,242.7839542,20.61361773,18.72867817,16.0411605,
texnet2018uuuc,10/23/2018,23:35:29,33.20068359,-96.98837652,23.28092448,0.33,3.269109322,8,automatic,peng,reported,quarry blast,80.49893962,110.2267542,89.82893271,885.8199725,1892.149159,
texnet2018uwlr,10/24/2018,21:36:35,31.43920898,-95.8865282,273.7954102,0.33,2.999303685,12,automatic,peng,reported,quarry blast,63.05374533,193.0973795,20.04661738,49.64091789,48.22081354,
texnet2018uzqx,10/26/2018,15:42:14,31.71279526,-97.14096832,0,1.72,2.503857631,6,manual,Tricia,reported,quarry blast,42.96531353,314.273914,0,6.725258305,5.775812345,
texnet2018uzse,10/26/2018,16:15:01,33.2208252,-97.72365663,13.74357096,0.33,NULL,9,manual,Tricia,rejected,quarry blast,37.7070745,255.9051103,13.95725006,17.49571175,13.41465773,
texnet2018uzsc,10/26/2018,16:15:04,33.33951187,-97.94957733,0,1.37,1.951534873,5,manual,Tricia,reported,quarry blast,34.9906886,135.8103027,0,2.684511075,2.420051725,
texnet2018uzsk,10/26/2018,16:26:42,30.68232155,-98.37214661,0,1.57,2.287930227,13,manual,Tricia,reported,quarry blast,76.25477,80.78204346,0,1.805042711,1.751582316,
texnet2018uzsm,10/26/2018,16:28:16,31.63458252,-98.93546295,0,0.55,1.748411238,6,manual,Tricia,reported,quarry blast,39.16806342,184.0118637,0,4.375839371,3.478010309,
texnet2018uzvm,10/26/2018,17:56:08,30.6687088,-97.38986206,0,5.47,2.561701582,16,manual,Tricia,reported,quarry blast,22.57683671,163.6342926,0,1.947414871,2.84320432,
texnet2018uzwd,10/26/2018,18:18:44,29.13565445,-100.0346069,0,0.85,1.920151059,10,manual,Tricia,reported,quarry blast,65.14652022,154.412262,0,2.316191639,2.246320471,
texnet2018vfgk,10/29/2018,17:10:10,30.6427002,-98.28529916,7.287516276,0.13,NULL,7,manual,peng,rejected,quarry blast,68.83693135,141.2348489,24.4096161,72.67015315,8.678986111,
texnet2018vhdr,10/30/2018,18:04:08,29.65466309,-98.15167236,0,1.24,2.51551388,8,manual,Tricia,reported,quarry blast,183.6553066,288.5042419,0,4.906749724,6.457063448,
texnet2018vhfz,10/30/2018,19:12:52,29.57511902,-98.73794556,0,2.45,2.730314181,7,manual,Tricia,reported,quarry blast,100.5957076,151.678978,0,3.493855259,2.370166377,
texnet2018vhhh,10/30/2018,19:53:29,31.01391602,-99.06787872,0,1.39,1.834834336,8,manual,Tricia,reported,quarry blast,30.87216729,217.8716221,0,3.718609078,5.387150715,
texnet2018vhii,10/30/2018,20:24:08,29.49559021,-99.20488739,0,0.75,2.450332713,11,manual,Tricia,reported,quarry blast,8.235114618,111.1253037,0,2.387168729,3.268760964,
texnet2018vhji,10/30/2018,20:56:15,29.12475586,-99.84788603,26.90022786,0.04,2.248492808,6,manual,Tricia,reported,quarry blast,99.62678226,219.6400385,20.37260133,24.9224738,25.22646739,
texnet2018vhjx,10/30/2018,21:12:07,33.27210617,-97.90653229,0,0.75,2.497313557,10,manual,Tricia,reported,quarry blast,46.6013774,126.9621353,0,2.306482269,1.721293908,
texnet2018vjbb,10/31/2018,19:00:18,32.37593842,-98.77384186,0,0.53,2.072581212,8,manual,Tricia,reported,quarry blast,64.82626401,180.2352676,0,3.995674656,1.870126558,
texnet2018vjcm,10/31/2018,19:44:15,33.27423859,-97.91650391,0,1.41,2.018936822,9,manual,Tricia,reported,quarry blast,29.50936188,126.8779755,0,2.133469589,2.27469194,
texnet2018vmqf,11/2/2018,18:04:59,32.60232925,-96.98889923,0,0.63,2.768732545,5,manual,Tricia,reported,quarry blast,14.63627903,133.1094561,0,3.29106793,4.158253811,
texnet2018vmts,11/2/2018,19:48:41,33.32756805,-97.97959137,0,2.13,2.129320681,11,manual,Tricia,reported,quarry blast,32.94309217,132.1466141,0,2.172676213,2.085594692,
texnet2018vmvq,11/2/2018,20:51:03,29.98584557,-98.25489044,0,6.62,2.38015383,14,manual,Tricia,reported,quarry blast,95.91320032,55.88594055,0,1.593171557,1.598473599,
texnet2018vvxh,11/7/2018,19:52:43,32.51355362,-96.96352386,0,1.02,2.198000237,8,manual,Tricia,reported,quarry blast,7.163850155,114.8849335,0,2.363293961,1.824522332,
texnet2018vxti,11/8/2018,20:08:05,29.47123146,-99.22126007,0,0.93,2.586868418,16,manual,Tricia,reported,quarry blast,8.611103859,174.6938581,0,1.832185979,3.023187671,
texnet2018vxvs,11/8/2018,21:20:58,33.27673721,-97.91984558,0,2.06,NULL,14,manual,Tricia,rejected,quarry blast,62.44610532,106.8055573,0,2.098853652,1.614257,
texnet2018vyaj,11/8/2018,23:42:09,33.2675705,-97.9790802,0,1.24,2.112027706,13,manual,Tricia,reported,quarry blast,59.4913098,120.0268402,0,2.22778715,1.896316411,
texnet2018vzjz,11/9/2018,17:42:17,33.31420898,-97.72151296,52.33317057,0.21,2.639997713,7,automatic,peng,reported,quarry blast,43.63619514,118.792655,71.94242732,573.017686,107.8713677,
texnet2018vzoj,11/9/2018,19:54:31,32.45361328,-99.98951982,100.7535807,0.24,2.232879672,5,manual,peng,reported,quarry blast,97.8327587,182.5383046,37.25765892,73.28155015,42.47890691,
texnet2018vzrn,11/9/2018,21:29:05,29.66016388,-98.32408905,3.219611645,0.84,NULL,6,manual,Tricia,rejected,quarry blast,93.87961489,235.0154572,6.060873856,3.594314531,8.257509455,
texnet2018wfeb,11/12/2018,21:30:36,33.24728012,-97.80084991,0,1.53,NULL,10,manual,Tricia,rejected,quarry blast,68.14687139,169.2849503,0,3.004114508,2.803062797,
texnet2018wgun,11/13/2018,18:58:34,29.46925926,-98.96762085,18.74047852,0.29,1.949305876,6,manual,Tricia,reported,quarry blast,31.09732846,283.1996765,11.38075999,13.604553,10.51768857,
texnet2018wgwj,11/13/2018,19:54:47,29.29537773,-99.71857452,0,0.69,1.986836725,6,manual,Tricia,reported,quarry blast,49.77460059,229.4590683,0,5.67006787,2.768125363,
texnet2018witw,11/14/2018,20:55:03,29.60735321,-99.00837708,0,1.69,2.427294811,5,manual,Tricia,reported,quarry blast,147.2517259,276.8344269,0,5.635371501,7.117532665,
texnet2018wius,11/14/2018,21:20:25,33.14017487,-97.84152985,0,1.12,2.900686493,10,manual,Tricia,reported,quarry blast,58.83925423,251.5837784,0,6.076315015,2.483025142,
texnet2018wivc,11/14/2018,21:32:12,33.28206253,-97.98026276,0,1.41,2.779645274,8,manual,Tricia,reported,quarry blast,60.8038461,109.0336304,0,2.307455696,2.238654886,
texnet2018wksp,11/15/2018,22:32:39,32.34196854,-96.6966629,0,2.17,2.380091476,10,manual,Tricia,reported,quarry blast,24.44066811,302.0448303,0,3.997956111,5.61908292,
texnet2018wmhf,11/16/2018,19:03:35,32.69218063,-96.86695862,0,0.17,3.152735019,5,manual,Tricia,reported,quarry blast,23.51326352,319.5856628,0,7.067109351,6.566004517,
texnet2018wmjw,11/16/2018,20:25:25,29.1000843,-100.1229706,0,0.43,1.958045082,8,manual,Tricia,reported,quarry blast,60.07924114,156.3160706,2.999840573,3.204102604,2.261367481,
texnet2018wryx,11/19/2018,21:41:36,33.40532684,-97.95153046,0,3.67,2.547462142,15,manual,Tricia,reported,quarry blast,41.95326412,121.1052017,0,1.782648508,1.968605399,
texnet2018wrzq,11/19/2018,22:03:14,33.34366608,-97.60922241,0,1.61,3.116055359,15,manual,Tricia,reported,quarry blast,88.49801705,128.4344559,0,2.461566179,2.523133156,
texnet2018wtty,11/20/2018,21:26:48,33.2580719,-97.91092682,0,0.54,2.752243018,10,manual,Tricia,reported,quarry blast,45.80034549,108.1543045,0,2.397705861,2.382010103,
texnet2018wvkh,11/21/2018,18:51:14,30.96532059,-99.23075867,0,0.48,2.010921764,8,manual,Tricia,reported,quarry blast,41.86061372,166.1711063,0,3.443450078,5.006232383,
texnet2018xgks,11/27/2018,19:33:01,32.2491951,-100.4049301,0,1.81,2.092139022,10,manual,Tricia,reported,quarry blast,77.63394479,173.9878387,0,2.947648556,2.008500749,
texnet2018xgly,11/27/2018,20:10:20,29.50286865,-99.07961857,0.024454753,0.19,1.817843339,7,manual,Tricia,reported,quarry blast,19.71005006,225.6823505,7.546714953,3.25392825,12.56316844,
texnet2018xidb,11/28/2018,17:57:22,33.2579155,-97.8125,0,2.24,2.729992224,10,manual,Tricia,reported,quarry blast,39.66223317,89.38343811,0,2.217179078,2.189691808,
texnet2018xihd,11/28/2018,20:01:17,31.26062775,-101.9618073,0,0.81,2.956541694,6,manual,Tricia,reported,quarry blast,10.04204622,309.4657745,0,4.711550241,6.652226481,
texnet2018xjzc,11/29/2018,18:14:19,30.97572136,-97.49859619,0,0.32,1.88555848,4,manual,Tricia,reported,quarry blast,22.95545384,277.2397614,0,5.190050532,10.05728374,
texnet2018xkfj,11/29/2018,21:23:21,33.26951599,-98.03517151,0,0.38,2.818845721,4,manual,Tricia,reported,quarry blast,25.66907703,195.4080353,0,4.935620493,10.34233079,
texnet2018xkoy,11/30/2018,2:14:49,31.04577827,-96.42978668,0,1.01,2.980680399,22,manual,Tricia,reported,quarry blast,97.57319221,94.87174988,0,2.027140054,2.491177919,
texnet2018xluj,11/30/2018,18:07:19,32.08495331,-97.71058655,0,0.83,2.547693092,10,manual,Tricia,reported,quarry blast,26.20459649,288.314743,0,2.820013395,6.239048939,
texnet2018xlza,11/30/2018,20:27:27,33.34582138,-97.510849,10,1.84,2.550704761,8,automatic,peng,reported,quarry blast,24.0335845,130.623024,0,3.943377513,4.052895563,
texnet2018xrfo,12/3/2018,17:24:52,32.51586914,-100.5511623,20.44417318,0.15,1.991608875,7,automatic,peng,reported,quarry blast,98.66090448,75.03663535,117.6892074,1378.373425,329.5385934,
texnet2018xtgt,12/4/2018,20:19:02,33.08532715,-98.036633,57.56648763,0.11,2.673507268,8,automatic,peng,reported,quarry blast,5.748009815,91.52787267,20.3598332,154.031293,47.13555574,
texnet2018xths,12/4/2018,20:48:00,33.34469223,-97.71381378,10,2.72,2.308690362,8,automatic,peng,reported,quarry blast,43.92224768,123.4796524,0,3.727474589,4.286713615,
texnet2018xtjg,12/4/2018,21:35:11,33.4179039,-97.79919434,0,2.52,2.615792712,12,manual,Tricia,reported,quarry blast,48.77186532,73.31516647,0,2.698470767,2.77869169,
texnet2018xtnm,12/4/2018,23:43:28,32.06176758,-98.37318979,122.9584961,0.26,2.961915201,10,automatic,peng,reported,quarry blast,106.4897326,109.7591088,45.80917491,148.4241042,35.14569545,
texnet2018xuxo,12/5/2018,17:57:22,31.89298058,-99.93768311,0,0.72,1.915002948,4,manual,Tricia,reported,quarry blast,111.7113741,311.5871582,0,8.547352556,6.215300097,
texnet2018xvej,12/5/2018,21:22:50,33.27698517,-97.83756256,0,1.1,2.77773581,22,manual,Tricia,reported,quarry blast,33.84851998,65.37594986,0,1.587469704,1.370824804,
texnet2018xvfx,12/5/2018,22:10:00,31.71386719,-98.11166159,0.391276042,0.15,3.328851843,7,automatic,Stef,reported,quarry blast,149.575499,164.1344274,91.97203931,270.1082239,88.0878886,
texnet2018xwzz,12/6/2018,21:26:57,33.29772949,-97.8737138,1.907470703,0.16,2.624681274,6,automatic,peng,reported,quarry blast,33.8369272,186.9727023,66.73174894,987.9368881,528.5213949,
texnet2018yehw,12/10/2018,21:24:41,33.34627914,-97.71774292,0,3.15,2.455200843,6,manual,Tricia,reported,quarry blast,43.33485701,148.0394363,0,4.031157263,2.822281,
texnet2018yhvk,12/12/2018,19:38:08,33.32308197,-97.84779358,0,0.76,2.959666532,12,manual,Tricia,reported,quarry blast,37.4379535,173.5114441,0,2.351473379,2.775493709,
texnet2018yhxo,12/12/2018,20:42:45,33.34463501,-97.79642487,0,0.19,2.893893071,7,manual,Tricia,reported,quarry blast,42.13416658,181.6902618,0,4.331027493,6.444094345,
texnet2018yhyj,12/12/2018,21:07:26,29.229496,-98.95740509,0,2.05,3.314435071,6,manual,Tricia,reported,quarry blast,45.70487895,118.5003929,0,4.794458234,4.89909064,
texnet2018yicq,12/12/2018,23:16:48,33.33341217,-97.72546387,0,0.57,2.414184151,8,manual,Tricia,reported,quarry blast,43.03383276,190.2395782,0,3.106039741,4.997099226,
texnet2018ylji,12/14/2018,18:03:59,30.90823555,-97.2410202,0,1.34,3.902494199,7,manual,Stef,reported,quarry blast,182.4349962,143.0886993,0,4.551069599,6.34271352,
texnet2018yqvm,12/17/2018,17:53:19,30.94116211,-99.80516387,17.31396484,0.26,2.032516279,8,automatic,peng,reported,quarry blast,51.42358349,222.9248758,33.83947798,405.5009009,36.76729642,
texnet2018yrcv,12/17/2018,21:36:09,33.31021118,-97.80660248,0,0.8,2.594058802,23,manual,Stef,reported,quarry blast,38.53113006,116.6311646,0,1.677646479,1.496538699,
texnet2018ystq,12/18/2018,19:13:56,31.98120117,-100.0881288,35.11702474,0.17,3.044516041,7,automatic,peng,reported,quarry blast,129.6328488,201.8459499,39.2591943,280.7124411,47.08612939,
texnet2018ywrc,12/20/2018,22:29:28,30.62530518,-98.286371,2.518839518,0.09,2.522985414,7,manual,peng,reported,quarry blast,99.39892441,155.9118574,24.299267,17.6917172,24.21411115,
texnet2018yyeq,12/21/2018,18:27:37,32.32627106,-96.86071777,0,3.7,3.220549359,9,manual,Tricia,reported,quarry blast,147.0164313,127.0487328,0,4.481707587,4.372635993,
texnet2018yykm,12/21/2018,21:24:55,33.28434372,-97.82305908,0,1.03,2.695807954,15,manual,Stef,reported,quarry blast,42.60761172,112.775238,0,2.147944834,1.854488266,
texnet2018zjln,12/27/2018,22:27:26,33.25592422,-97.90345001,0,1.4,2.65172981,16,manual,Tricia,reported,quarry blast,28.36256936,108.0093765,0,1.72854128,1.770506533,
texnet2019adls,1/2/2019,21:20:04,33.16497803,-97.79332603,16.21350098,0.38,2.409179264,13,automatic,peng,reported,quarry blast,28.95173087,96.92169013,1.82239605,2.040034171,2.033453999,
texnet2019agyf,1/4/2019,19:02:52,32.69623184,-102.1015778,10,1.95,3.71081757,7,automatic,peng,reported,quarry blast,197.608473,159.1437759,0,7.084093689,4.563943922,
texnet2019ahez,1/4/2019,22:27:46,33.1842041,-98.04949505,8.950439453,0.09,2.375417516,8,automatic,peng,reported,quarry blast,16.16991118,120.0664514,112.43331,547.1866065,116.7150423,
texnet2019ampw,1/7/2019,21:39:13,29.66766357,-98.21932445,0.024454753,0.3,2.460189616,10,automatic,Stef,reported,quarry blast,62.08581201,224.0395591,16.57054815,8.897337286,4.044113392,
texnet2019amqc,1/7/2019,21:45:31,33.59802246,-98.036633,17.16723633,0.13,2.414358861,9,automatic,peng,reported,quarry blast,43.85423145,164.2618439,22.63914155,199.3255228,35.4898991,
texnet2019amtu,1/7/2019,23:37:45,33.18054199,-97.86085175,11.98282878,0.52,2.603047602,13,automatic,peng,reported,quarry blast,24.69193279,99.19973576,4.141028036,5.246125205,4.1271625,
texnet2019aogm,1/8/2019,19:10:55,30.97817612,-94.41506195,10,2.05,4.293240383,7,automatic,peng,reported,quarry blast,288.4613931,274.7764587,0,6.027883272,41.23971078,
texnet2019aqen,1/9/2019,20:27:03,33.54633713,-98.05036926,0,2.56,2.376537756,6,manual,Tricia,reported,quarry blast,77.96612229,134.4446335,0,3.284772744,2.791800387,
texnet2019arxj,1/10/2019,19:06:42,33.35357666,-97.77617664,17.77860514,0.28,3.161245398,14,automatic,Stef,reported,quarry blast,44.13569223,123.5631566,3.611003211,9.53269745,3.785837353,
texnet2019aseq,1/10/2019,22:47:21,33.21276855,-97.92275238,0,0.41,2.672966536,7,manual,Tricia,reported,quarry blast,43.34859933,102.8325424,0,4.19662688,3.603012488,
texnet2019atob,1/11/2019,16:40:42,29.61673927,-98.47657013,0,1.47,NULL,9,manual,Tricia,rejected,quarry blast,54.99617648,97.01530457,0,2.182274927,2.107512606,
texnet2019azii,1/14/2019,20:36:15,29.08813477,-97.76332721,34.7257487,0.04,2.862697915,8,automatic,Stef,reported,quarry blast,5.432804496,306.3955221,6.735323585,60.80194533,12.54616861,
texnet2019azmg,1/14/2019,22:35:37,29.0222168,-99.16130515,30.61735026,0.24,2.420498422,8,automatic,peng,rejected,quarry blast,57.59614195,115.3476011,20.09200442,50.99123738,46.61911565,
texnet2019bbcl,1/15/2019,19:54:45,33.93310547,-98.04987981,4.890950521,0.13,2.891592363,10,automatic,peng,reported,quarry blast,42.61805048,168.6654057,14.83609867,164.4365534,19.7861474,
texnet2019bben,1/15/2019,20:57:02,29.3737793,-101.0638787,126.0887044,0.17,2.200416252,7,automatic,peng,reported,quarry blast,43.52245625,196.5289411,54.63398801,152.0560326,52.97161131,
texnet2019bbhi,1/15/2019,22:22:50,33.28765869,-97.80618807,4.524129232,0.45,2.371773462,15,automatic,peng,reported,quarry blast,36.68949058,113.3511212,3.193039733,1.591597871,2.4234936,
texnet2019bdfj,1/16/2019,23:39:11,33.28765869,-97.90050972,13.81693522,0.23,2.340380347,11,automatic,peng,reported,quarry blast,31.60400256,111.7148943,3.014033488,1.87377218,2.522860346,
texnet2019bnvq,1/22/2019,19:13:39,32.37852478,-96.84933472,0,0.6,2.600034228,8,manual,Tricia,reported,quarry blast,12.32105803,294.2600403,0,5.012327637,4.868824103,
texnet2019bnxp,1/22/2019,20:13:37,33.25744629,-97.83941502,9.928629557,0.17,2.351906494,7,manual,John,reported,quarry blast,32.12038067,234.2336582,14.87633033,258.2724352,19.67719097,
texnet2019bnyd,1/22/2019,20:29:49,30.70101166,-98.2487793,1.263342619,0.68,NULL,10,manual,John,rejected,quarry blast,96.73789239,105.1390018,5.580200322,2.065821083,2.354104224,
texnet2019bpxa,1/23/2019,22:11:18,33.2823143,-97.88596344,0,0.66,2.401643976,8,manual,Tricia,reported,quarry blast,31.71066801,111.4642105,0,3.37525614,3.594887595,
texnet2019brqu,1/24/2019,21:19:31,33.08768845,-97.89507294,0,0.2,2.572342509,5,manual,Tricia,reported,quarry blast,34.10032661,218.8968658,0,10.50067754,4.013341113,
texnet2019btlv,1/25/2019,21:06:14,29.98535156,-100.1415441,161.5970052,0.36,4.250906085,12,automatic,peng,reported,quarry blast,292.8094603,242.4567148,86.66716538,1733.392153,731.9411,
texnet2019ccmc,1/30/2019,19:27:46,32.28521347,-96.82316589,0,0.3,2.104356744,4,manual,Tricia,reported,quarry blast,57.76613225,324.0416565,0,6.735423703,8.265594079,
texnet2019ccrn,1/30/2019,22:11:42,33.31397247,-97.74655151,0,0.55,2.613227479,5,manual,Tricia,reported,quarry blast,41.82842888,324.958725,0,7.184650155,8.047353786,
texnet2019cefr,1/31/2019,18:28:55,33.2907753,-98.06637573,0,2.15,1.64173453,9,manual,Tricia,reported,quarry blast,27.87551457,121.3519287,0,1.920438586,2.375006425,
texnet2019cejr,1/31/2019,20:30:07,33.29141998,-97.78839111,0,0.46,2.422307077,10,manual,Tricia,reported,quarry blast,38.06327073,98.64896393,0,2.464791807,3.141531894,
texnet2019celk,1/31/2019,21:22:17,33.24384689,-97.92654419,0,0.65,2.827101676,6,manual,Tricia,reported,quarry blast,60.11612616,117.4099884,0,3.922751401,4.25310403,
texnet2019cgej,2/1/2019,20:06:03,33.20788956,-97.83943939,0,3.39,2.40788707,7,manual,Tricia,reported,quarry blast,28.16682001,108.0211411,0,2.885408551,3.037905436,
